2025-03-27 16:47:22,470 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:47:22,470 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:47:54,429 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:47:54,459 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:47:54,459 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:48:51,690 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:48:51,719 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:48:51,719 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:49:30,282 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:49:30,311 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:49:30,312 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:52:39,671 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:52:39,702 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:52:39,703 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:52:40,723 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:52:40,746 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:52:40,746 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:52:41,433 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:52:41,457 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:52:41,457 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:52:42,172 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:52:42,194 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:52:42,194 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:52:42,832 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:52:42,855 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:52:42,855 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:13,209 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:13,233 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:13,234 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:13,945 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:13,968 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:13,968 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:17,889 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:17,890 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:17,890 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:22,545 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:22,581 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:22,582 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:23,465 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:23,500 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:23,500 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:24,184 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:24,266 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:24,266 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:27,700 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:27,741 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:27,741 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:28,596 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:28,630 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:28,631 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:29,303 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:29,340 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:29,341 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:29,954 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:29,996 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:29,997 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:31,304 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:31,342 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:31,343 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:53:33,154 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:53:33,191 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:53:33,192 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:55:12,555 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:55:12,580 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:55:12,581 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:55:13,548 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:55:13,573 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:55:13,573 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:55:14,086 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:55:14,113 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:55:14,113 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:55:14,632 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:55:14,655 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:55:14,655 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:55:36,783 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:55:36,817 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:55:36,817 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:58:36,839 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:58:36,864 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:58:36,864 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:58:37,494 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:58:37,520 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:58:37,521 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:58:37,839 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:58:37,869 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:58:37,869 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:58:38,167 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:58:38,192 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:58:38,192 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 16:58:38,476 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 16:58:38,500 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 16:58:38,500 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:32,303 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:32,304 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:00:32,305 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:00:39,629 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:00:39,668 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
